sf_id,company_name,industry,sub_industry,annual_revenue,employee_count,headquarters,full_name,title,department,role_type,authority_level,budget_authority,veto_power,tenure,previous_role,education,key_priorities,pain_points,source_file,extraction_confidence,m_a_score,m_a_rationale,ransomware_score,ransomware_rationale,overall_priority,engagement_approach,extraction_date,psi_version
A-037323,PGE Pacific Gas Electric,,,,,,Mark Melfie,Senior Vice President & Chief Information Officer,Technology,CIO/CTO,Ultimate Decision Maker,Yes,Yes,,,,,,Pacific_Gas_and_Electric_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,90,Ransomware impact: Chief Information Officer role,Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-037323,PGE Pacific Gas Electric,,,,,,Anil Bhatt,"Vice President, Grid Technology & Innovation",Technology,VP,Ultimate Decision Maker,Yes,Yes,,,,,,Pacific_Gas_and_Electric_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Ramon Laguarta,Chairman and Chief Executive Officer,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: Chairman role,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Athina Kanioura,Executive Vice President and Chief Strategy & Transformation Officer,Executive,Other C-Suite,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Jamie Caulfield,Executive Vice President and Chief Financial Officer,Executive,CFO,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Steven Williams,"Chief Executive Officer, PepsiCo Foods North America",Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Ram Krishnan,"CEO, PepsiCo Beverages North America",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Silviu Popovici,"CEO, Europe",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-037991,PepsiCo Corporation,,,,,,Paula Santilli,"CEO, Latin America",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,PepsiCo_Corporation_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,H. Lawrence Culp Jr.,Chairman & CEO,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,85,M&A relevance: Chairman role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,Mohamed Ali,"SVP, Chief Technology & Operations Officer",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,40,Ransomware impact: Operational responsibility,Priority 4,Emphasize operational resilience and business continuity,2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,David Burns,Chief Information Officer,Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: Chief Information Officer role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,Jake Phillips,"SVP, General Counsel & Secretary",Legal,SVP,Decision Influencer,Yes,No,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,85,M&A relevance: General Counsel role,30,Ransomware impact: General stakeholder,Priority 2,Focus on regulatory compliance and liability in M&A context,2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,Amy Gowder,"President & CEO, Defense & Systems",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,Russell Stokes,"President & CEO, Commercial Engines & Services",Sales,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-072258,General Electric Company Haier,,,,,,Security,Relevant Board Members,Executive,Board Member,Stakeholder,No,No,,,,,,General_Electric_Company_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,80,M&A relevance: Board Member role,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Relevance to Cybersecurity,Board-level cyber risk oversight,Security,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Steven Powell,President and Chief Executive Officer,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,** CEO since 2022,Role:** Chief Operating Officer during critical wildfire years,** Engineering background with MBA,"ed, safety-first mindset",,Southern_California_Edison_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Pedro Pizarro,"CEO, Edison International (Parent Company)",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,EEI chairman),,- Industry leadership (former EEI chairman),,Southern_California_Edison_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Caroline Choi,"Senior Vice President, Regulatory Affairs",Executive,SVP,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,The Safety Triumvirate,Steven Powell (President) - Operational safety,Executive,Other,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: Other position,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,The Financial Gatekeepers,Maria Rigatti (CFO) - Budget authority,Finance,CFO,Executive Decision Maker,Yes,Yes,,,ms,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,100,M&A relevance: CFO role,75,Ransomware impact: CFO role,Priority 1,Lead with financial risk quantification and M&A valuation impact,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,The Innovation Alliance,Todd Inlander (CIO) - Technology vision,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,- **Opportunity**: Security enables innovation,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CIO role,Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,The Field Operations Mafia,Control Room Managers - Real-time decisions,Executive,Manager,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Brian Barrios Empowerment,Elevate his profile with board,Executive,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Safety Committee Education,Board-level threat briefings,Human Resources,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,"Pedro J. Pizarro, Ph.D.","President & CEO, Edison International",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Steven D. Powell,"President & CEO, Southern California Edison",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Brian Barrios,Vice President & Chief Security Officer,Security,CISO,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,95,Ransomware impact: Chief Security Officer role,Priority 1,Technical threat landscape and security solutions,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Todd L. Inlander,Senior Vice President & Chief Information Officer,Technology,CIO/CTO,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,90,Ransomware impact: Chief Information Officer role,Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Maria C. Rigatti,"Executive Vice President & CFO, Edison International",Finance,CFO,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,100,M&A relevance: CFO role,75,Ransomware impact: CFO role,Priority 1,Lead with financial risk quantification and M&A valuation impact,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Keith Trent,Board Liaison to Cybersecurity Oversight,Security,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison,,,,,,Jennifer M. Granholm,Director,Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,The Safety Triumvirate,Steven Powell (President) - Operational safety,Executive,Other,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: Other position,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,The Financial Gatekeepers,Maria Rigatti (CFO) - Budget authority,Finance,CFO,Executive Decision Maker,Yes,Yes,,,ms,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,100,M&A relevance: CFO role,75,Ransomware impact: CFO role,Priority 1,Lead with financial risk quantification and M&A valuation impact,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,The Innovation Alliance,Todd Inlander (CIO) - Technology vision,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,- **Opportunity**: Security enables innovation,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CIO role,Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,The Field Operations Mafia,Control Room Managers - Real-time decisions,Executive,Manager,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,Brian Barrios Empowerment,Elevate his profile with board,Executive,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,Safety Committee Education,Board-level threat briefings,Human Resources,Board Member,Stakeholder,No,No,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,80,M&A relevance: Board Member position,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,"Pedro J. Pizarro, Ph.D.","President & CEO, Edison International",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,Steven D. Powell,"President & CEO, Southern California Edison",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,Brian Barrios,Vice President & Chief Security Officer,Security,CISO,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,95,Ransomware impact: Chief Security Officer role,Priority 1,Technical threat landscape and security solutions,2025-06-18 10:14:56,v1.0
A-075450,Southern California Edison Company,,,,,,Todd L. Inlander,Senior Vice President & Chief Information Officer,Technology,CIO/CTO,Ultimate Decision Maker,Yes,Yes,,,,,,Southern_California_Edison_GTM_Part_3_Project_Nightingale.md,0.9,85,M&A relevance: President role,90,Ransomware impact: Chief Information Officer role,Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
